customer_id,Recency,Frequency,Monetary,R_Rank,F_Rank,M_Rank,R_Score,F_Score,M_Score,Segment
148810,202,5,159597.17,38336.0,44141.0,45440.0,High,High,High,Key Valuable Customer
148816,289,1,14349.2,31686.0,1.0,9823.0,High,Low,Low,General Potential Customer
148817,1404,1,12122.19,739.0,1.0,8325.0,Low,Low,Low,Lost
148818,851,1,8487.22,14451.0,1.0,5504.0,Low,Low,Low,Lost
148819,413,2,20474.839999999997,27923.0,22924.0,13397.0,High,Low,Low,General Potential Customer
148821,21,3,50640.2,48711.0,34108.0,26838.0,High,High,High,Key Valuable Customer
148823,325,5,161732.0,30171.0,44141.0,45591.0,High,High,High,Key Valuable Customer
148825,283,3,40229.74,32089.0,34108.0,22962.0,High,High,Low,General Valuable Customer
148826,201,3,68696.64,38418.0,34108.0,32370.0,High,High,High,Key Valuable Customer
148828,832,1,20086.83,14841.0,1.0,13160.0,Low,Low,Low,Lost
148830,110,3,45825.0,44507.0,34108.0,25059.0,High,High,Low,General Valuable Customer
148831,1,3,127329.59,50141.0,34108.0,42733.0,High,High,High,Key Valuable Customer
148834,918,3,24999.61,12332.0,34108.0,15815.0,Low,High,Low,General Loyal Customer
148835,137,5,159972.48,42649.0,44141.0,45460.0,High,High,High,Key Valuable Customer
148836,800,2,8265.6,15473.0,22924.0,5334.0,Low,Low,Low,Lost
148837,772,2,30209.850000000002,15919.0,22924.0,18433.0,Low,Low,Low,Lost
148838,584,2,36871.310000000005,21582.0,22924.0,21501.0,Low,Low,Low,Lost
148839,882,2,31482.760000000002,13467.0,22924.0,19074.0,Low,Low,Low,Lost
148840,1322,1,55023.2,2698.0,1.0,28262.0,Low,Low,High,Key At Risk Customer
148841,151,3,62208.24,41900.0,34108.0,30545.0,High,High,High,Key Valuable Customer
148842,126,2,24661.53,43329.0,22924.0,15624.0,High,Low,Low,General Potential Customer
148843,126,2,16031.46,43329.0,22924.0,10849.0,High,Low,Low,General Potential Customer
148844,11,1,54123.4,49360.0,1.0,28010.0,High,Low,High,Key Potential Customer
148845,1287,2,53690.12,3800.0,22924.0,27892.0,Low,Low,High,Key At Risk Customer
148846,113,2,15707.300000000001,44291.0,22924.0,10645.0,High,Low,Low,General Potential Customer
148847,740,1,3954.43,16486.0,1.0,1864.0,Low,Low,Low,Lost
148848,547,4,126182.17,23569.0,40491.0,42614.0,Low,High,High,Key Loyal Customer
148849,98,4,78164.13,45148.0,40491.0,34673.0,High,High,High,Key Valuable Customer
148850,590,2,44890.740000000005,21314.0,22924.0,24713.0,Low,Low,Low,Lost
148853,98,2,12497.29,45148.0,22924.0,8593.0,High,Low,Low,General Potential Customer
148854,1406,1,8825.12,684.0,1.0,5787.0,Low,Low,Low,Lost
148855,121,5,113711.73000000001,43979.0,44141.0,41117.0,High,High,High,Key Valuable Customer
148860,1014,2,103685.88,8861.0,22924.0,39673.0,Low,Low,High,Key At Risk Customer
148861,863,2,46866.84,13972.0,22924.0,25444.0,Low,Low,High,Key At Risk Customer
148862,306,3,123294.6,30922.0,34108.0,42305.0,High,High,High,Key Valuable Customer
148863,217,1,5758.14,37101.0,1.0,3376.0,High,Low,Low,General Potential Customer
148864,1022,2,23208.940000000002,8614.0,22924.0,14860.0,Low,Low,Low,Lost
148866,414,5,205495.38999999998,27901.0,44141.0,47700.0,High,High,High,Key Valuable Customer
148868,1319,1,22914.06,2812.0,1.0,14714.0,Low,Low,Low,Lost
148869,214,2,50128.94,37445.0,22924.0,26659.0,High,Low,High,Key Potential Customer
148870,176,2,36349.659999999996,40277.0,22924.0,21298.0,High,Low,Low,General Potential Customer
148872,977,1,14331.6,10346.0,1.0,9816.0,Low,Low,Low,Lost
148873,975,1,28020.32,10499.0,1.0,17413.0,Low,Low,Low,Lost
148881,881,4,48827.5,13513.0,40491.0,26173.0,Low,High,High,Key Loyal Customer
148882,1026,3,52221.36,8532.0,34108.0,27398.0,Low,High,High,Key Loyal Customer
148891,161,1,18720.08,41200.0,1.0,12425.0,High,Low,Low,General Potential Customer
148893,1179,1,9878.7,6393.0,1.0,6602.0,Low,Low,Low,Lost
148894,124,1,13380.85,43610.0,1.0,9224.0,High,Low,Low,General Potential Customer
148895,883,1,10188.78,13408.0,1.0,6847.0,Low,Low,Low,Lost
148906,50,4,102860.88,47489.0,40491.0,39554.0,High,High,High,Key Valuable Customer
148907,1358,1,35042.08,1780.0,1.0,20674.0,Low,Low,Low,Lost
148908,1163,1,32253.15,6570.0,1.0,19420.0,Low,Low,Low,Lost
148911,228,2,29304.34,36269.0,22924.0,17997.0,High,Low,Low,General Potential Customer
148912,514,1,15788.7,24926.0,1.0,10704.0,Low,Low,Low,Lost
148914,214,5,93494.39,37445.0,44141.0,37947.0,High,High,High,Key Valuable Customer
148919,1245,1,3127.8,4983.0,1.0,1248.0,Low,Low,Low,Lost
148920,194,1,14398.88,38935.0,1.0,9854.0,High,Low,Low,General Potential Customer
148922,1347,1,4805.72,2060.0,1.0,2588.0,Low,Low,Low,Lost
148926,134,2,55789.19,42856.0,22924.0,28527.0,High,Low,High,Key Potential Customer
148927,132,4,81896.84,42955.0,40491.0,35559.0,High,High,High,Key Valuable Customer
148928,516,3,56823.06,24842.0,34108.0,28854.0,Low,High,High,Key Loyal Customer
148929,610,2,83405.53,20462.0,22924.0,35859.0,Low,Low,High,Key At Risk Customer
148930,1182,1,4551.24,6356.0,1.0,2374.0,Low,Low,Low,Lost
148933,1251,1,2976.05,4786.0,1.0,1147.0,Low,Low,Low,Lost
148934,1289,1,9928.07,3752.0,1.0,6640.0,Low,Low,Low,Lost
148935,228,5,83535.53,36269.0,44141.0,35887.0,High,High,High,Key Valuable Customer
148937,640,2,24217.839999999997,18971.0,22924.0,15375.0,Low,Low,Low,Lost
148938,337,5,66238.20999999999,29837.0,44141.0,31687.0,High,High,High,Key Valuable Customer
148939,1231,1,21943.44,5256.0,1.0,14163.0,Low,Low,Low,Lost
148940,150,2,9515.71,41984.0,22924.0,6352.0,High,Low,Low,General Potential Customer
148943,493,1,25994.08,25628.0,1.0,16405.0,High,Low,Low,General Potential Customer
148947,551,2,14455.960000000001,23267.0,22924.0,9892.0,Low,Low,Low,Lost
148948,205,3,85126.22,38148.0,34108.0,36251.0,High,High,High,Key Valuable Customer
148949,550,1,8239.45,23350.0,1.0,5313.0,Low,Low,Low,Lost
148950,187,4,32417.35,39426.0,40491.0,19496.0,High,High,Low,General Valuable Customer
148951,884,1,23092.92,13355.0,1.0,14801.0,Low,Low,Low,Lost
148952,255,2,37638.57,34438.0,22924.0,21821.0,High,Low,Low,General Potential Customer
148953,974,1,45867.84,10557.0,1.0,25079.0,Low,Low,Low,Lost
148954,175,5,113402.94,40317.0,44141.0,41076.0,High,High,High,Key Valuable Customer
148956,220,2,106948.87,36896.0,22924.0,40169.0,High,Low,High,Key Potential Customer
148958,1281,1,35645.07,4037.0,1.0,20964.0,Low,Low,Low,Lost
148959,559,2,28775.58,22860.0,22924.0,17751.0,Low,Low,Low,Lost
148960,809,1,35903.43,15326.0,1.0,21100.0,Low,Low,Low,Lost
148966,717,4,27292.730000000003,16946.0,40491.0,17037.0,Low,High,Low,General Loyal Customer
148967,747,4,68595.91,16323.0,40491.0,32341.0,Low,High,High,Key Loyal Customer
148968,763,1,8020.37,16067.0,1.0,5147.0,Low,Low,Low,Lost
148969,544,5,58375.100000000006,23649.0,44141.0,29371.0,Low,High,High,Key Loyal Customer
148970,254,6,114389.43000000001,34484.0,46492.0,41214.0,High,High,High,Key Valuable Customer
148971,1266,1,7512.14,4401.0,1.0,4754.0,Low,Low,Low,Lost
148973,320,3,37062.68,30310.0,34108.0,21571.0,High,High,Low,General Valuable Customer
148974,577,1,9963.3,22098.0,1.0,6665.0,Low,Low,Low,Lost
148975,92,5,177008.58000000002,45654.0,44141.0,46521.0,High,High,High,Key Valuable Customer
148977,650,1,9532.34,18390.0,1.0,6367.0,Low,Low,Low,Lost
148979,143,8,383793.98,42336.0,48833.0,49960.0,High,High,High,Key Valuable Customer
148980,212,5,173694.1,37738.0,44141.0,46316.0,High,High,High,Key Valuable Customer
148981,90,3,40828.26,45718.0,34108.0,23198.0,High,High,Low,General Valuable Customer
148983,476,5,202731.58000000002,26298.0,44141.0,47597.0,High,High,High,Key Valuable Customer
148984,954,2,33403.49,11121.0,22924.0,19940.0,Low,Low,Low,Lost
148985,37,6,166251.93,47968.0,46492.0,45874.0,High,High,High,Key Valuable Customer
148986,141,7,136211.74,42454.0,47928.0,43587.0,High,High,High,Key Valuable Customer
148987,942,2,113028.33,11673.0,22924.0,41023.0,Low,Low,High,Key At Risk Customer
148988,507,2,11618.32,25113.0,22924.0,7945.0,High,Low,Low,General Potential Customer
148989,196,8,265648.49,38814.0,48833.0,49086.0,High,High,High,Key Valuable Customer
148990,580,4,27119.47,21871.0,40491.0,16945.0,Low,High,Low,General Loyal Customer
148994,1166,1,7878.52,6535.0,1.0,5045.0,Low,Low,Low,Lost
149002,919,1,23180.13,12297.0,1.0,14846.0,Low,Low,Low,Lost
149008,227,6,154856.63,36369.0,46492.0,45126.0,High,High,High,Key Valuable Customer
149009,178,6,113888.71,40198.0,46492.0,41135.0,High,High,High,Key Valuable Customer
149010,492,5,172652.28,25677.0,44141.0,46254.0,High,High,High,Key Valuable Customer
149021,118,5,83561.2,44060.0,44141.0,35889.0,High,High,High,Key Valuable Customer
149022,248,1,15636.87,34929.0,1.0,10599.0,High,Low,Low,General Potential Customer
149023,209,7,182105.27,37926.0,47928.0,46742.0,High,High,High,Key Valuable Customer
149024,214,5,252969.46,37445.0,44141.0,48887.0,High,High,High,Key Valuable Customer
149026,220,8,323690.42,36896.0,48833.0,49677.0,High,High,High,Key Valuable Customer
149027,144,13,412140.33,42283.0,50059.0,50030.0,High,High,High,Key Valuable Customer
149029,143,10,415108.02,42336.0,49665.0,50040.0,High,High,High,Key Valuable Customer
149030,138,10,326738.77,42587.0,49665.0,49691.0,High,High,High,Key Valuable Customer
149036,217,6,202039.16,37101.0,46492.0,47567.0,High,High,High,Key Valuable Customer
149037,4,7,136859.42,49819.0,47928.0,43653.0,High,High,High,Key Valuable Customer
149038,577,4,38085.2,22098.0,40491.0,22024.0,Low,High,Low,General Loyal Customer
149039,426,3,117794.12999999999,27658.0,34108.0,41654.0,High,High,High,Key Valuable Customer
149040,549,5,106768.22,23433.0,44141.0,40145.0,Low,High,High,Key Loyal Customer
149043,665,3,62565.09,17829.0,34108.0,30648.0,Low,High,High,Key Loyal Customer
149044,94,4,69011.2,45513.0,40491.0,32436.0,High,High,High,Key Valuable Customer
149045,125,7,107450.94,43461.0,47928.0,40247.0,High,High,High,Key Valuable Customer
149046,241,1,34163.15,35471.0,1.0,20295.0,High,Low,Low,General Potential Customer
149047,1024,1,97101.6,8580.0,1.0,38581.0,Low,Low,High,Key At Risk Customer
149054,500,1,4589.55,25362.0,1.0,2408.0,High,Low,Low,General Potential Customer
149056,260,4,103427.85,34075.0,40491.0,39645.0,High,High,High,Key Valuable Customer
149058,256,4,46337.11,34352.0,40491.0,25256.0,High,High,High,Key Valuable Customer
149059,936,3,22001.28,11809.0,34108.0,14201.0,Low,High,Low,General Loyal Customer
149061,981,4,135932.68,10175.0,40491.0,43560.0,Low,High,High,Key Loyal Customer
149062,559,3,34922.9,22860.0,34108.0,20620.0,Low,High,Low,General Loyal Customer
149063,117,1,49982.78,44106.0,1.0,26594.0,High,Low,High,Key Potential Customer
149065,181,2,62227.81,40112.0,22924.0,30550.0,High,Low,High,Key Potential Customer
149075,164,2,35955.86,41020.0,22924.0,21124.0,High,Low,Low,General Potential Customer
149076,228,3,54982.78,36269.0,34108.0,28249.0,High,High,High,Key Valuable Customer
149077,151,2,22248.85,41900.0,22924.0,14346.0,High,Low,Low,General Potential Customer
149078,620,4,165402.42,19896.0,40491.0,45817.0,Low,High,High,Key Loyal Customer
149079,1015,1,4978.47,8833.0,1.0,2740.0,Low,Low,Low,Lost
149080,48,4,78027.61,47590.0,40491.0,34643.0,High,High,High,Key Valuable Customer
149088,827,2,52481.270000000004,14958.0,22924.0,27496.0,Low,Low,High,Key At Risk Customer
149089,644,1,52479.87,18652.0,1.0,27495.0,Low,Low,High,Key At Risk Customer
149091,574,1,12631.94,22222.0,1.0,8681.0,Low,Low,Low,Lost
149095,1265,1,2311.41,4428.0,1.0,765.0,Low,Low,Low,Lost
149098,549,1,14286.56,23433.0,1.0,9784.0,Low,Low,Low,Lost
149101,877,1,22135.52,13618.0,1.0,14275.0,Low,Low,Low,Lost
149102,894,2,33385.17,13070.0,22924.0,19933.0,Low,Low,Low,Lost
149103,448,3,62929.619999999995,27084.0,34108.0,30753.0,High,High,High,Key Valuable Customer
149104,448,2,129163.84,27084.0,22924.0,42928.0,High,Low,High,Key Potential Customer
149105,550,4,64722.049999999996,23350.0,40491.0,31256.0,Low,High,High,Key Loyal Customer
149106,831,3,16876.96,14864.0,34108.0,11344.0,Low,High,Low,General Loyal Customer
149109,1213,1,2479.23,5779.0,1.0,870.0,Low,Low,Low,Lost
149122,1308,1,28190.4,3257.0,1.0,17500.0,Low,Low,Low,Lost
149125,1005,1,848.87,9278.0,1.0,86.0,Low,Low,Low,Lost
149129,1002,1,19871.72,9485.0,1.0,13049.0,Low,Low,Low,Lost
149131,68,1,39478.64,46651.0,1.0,22627.0,High,Low,Low,General Potential Customer
149135,581,1,54759.74,21769.0,1.0,28185.0,Low,Low,High,Key At Risk Customer
149138,154,1,35763.2,41638.0,1.0,21024.0,High,Low,Low,General Potential Customer
149140,571,6,196695.96,22324.0,46492.0,47359.0,Low,High,High,Key Loyal Customer
149141,371,2,25133.1,28947.0,22924.0,15908.0,High,Low,Low,General Potential Customer
149144,197,1,40481.7,38729.0,1.0,23065.0,High,Low,Low,General Potential Customer
149145,455,1,10313.92,26969.0,1.0,6961.0,High,Low,Low,General Potential Customer
149146,119,2,27971.35,44029.0,22924.0,17390.0,High,Low,Low,General Potential Customer
149147,284,3,86679.46,31996.0,34108.0,36569.0,High,High,High,Key Valuable Customer
149148,121,1,24099.26,43979.0,1.0,15316.0,High,Low,Low,General Potential Customer
149154,230,1,28842.65,36115.0,1.0,17781.0,High,Low,Low,General Potential Customer
149155,638,1,27644.95,19168.0,1.0,17219.0,Low,Low,Low,Lost
149156,63,1,50456.04,46945.0,1.0,26783.0,High,Low,High,Key Potential Customer
149157,137,3,57118.05,42649.0,34108.0,28954.0,High,High,High,Key Valuable Customer
149159,118,3,36441.05,44060.0,34108.0,21338.0,High,High,Low,General Valuable Customer
149160,580,2,19299.27,21871.0,22924.0,12727.0,Low,Low,Low,Lost
149165,1311,1,49396.0,3076.0,1.0,26384.0,Low,Low,High,Key At Risk Customer
149167,1354,1,34800.99,1884.0,1.0,20562.0,Low,Low,Low,Lost
149168,898,1,23930.73,12966.0,1.0,15230.0,Low,Low,Low,Lost
149171,119,3,65688.70999999999,44029.0,34108.0,31544.0,High,High,High,Key Valuable Customer
149172,537,4,146982.77,23881.0,40491.0,44526.0,Low,High,High,Key Loyal Customer
149173,124,7,110411.8,43610.0,47928.0,40657.0,High,High,High,Key Valuable Customer
149174,211,4,171968.87,37843.0,40491.0,46223.0,High,High,High,Key Valuable Customer
149175,105,7,182982.59,44759.0,47928.0,46785.0,High,High,High,Key Valuable Customer
149177,256,2,46358.22,34352.0,22924.0,25261.0,High,Low,High,Key Potential Customer
149178,153,2,52493.73,41735.0,22924.0,27504.0,High,Low,High,Key Potential Customer
149180,129,1,7540.26,43152.0,1.0,4773.0,High,Low,Low,General Potential Customer
149191,280,1,13045.4,32309.0,1.0,8997.0,High,Low,Low,General Potential Customer
149193,791,3,20767.72,15675.0,34108.0,13560.0,Low,High,Low,General Loyal Customer
149194,171,6,47765.990000000005,40560.0,46492.0,25767.0,High,High,High,Key Valuable Customer
149195,125,2,107945.76000000001,43461.0,22924.0,40309.0,High,Low,High,Key Potential Customer
149198,900,1,7358.55,12898.0,1.0,4648.0,Low,Low,Low,Lost
149199,1069,1,9274.44,7964.0,1.0,6175.0,Low,Low,Low,Lost
149201,138,7,222532.61000000002,42587.0,47928.0,48203.0,High,High,High,Key Valuable Customer
149202,349,7,171089.4,29549.0,47928.0,46164.0,High,High,High,Key Valuable Customer
149203,263,7,260791.09999999998,33817.0,47928.0,49015.0,High,High,High,Key Valuable Customer
149204,192,5,161961.38,39096.0,44141.0,45610.0,High,High,High,Key Valuable Customer
149205,113,7,270996.14999999997,44291.0,47928.0,49164.0,High,High,High,Key Valuable Customer
149206,356,10,188422.36,29410.0,49665.0,47058.0,High,High,High,Key Valuable Customer
149207,405,6,243436.59,28063.0,46492.0,48685.0,High,High,High,Key Valuable Customer
149209,570,6,215873.83000000002,22368.0,46492.0,48013.0,Low,High,High,Key Loyal Customer
149210,51,9,196599.7,47452.0,49335.0,47356.0,High,High,High,Key Valuable Customer
149211,53,5,161661.83000000002,47394.0,44141.0,45587.0,High,High,High,Key Valuable Customer
149212,535,5,104308.91,23952.0,44141.0,39783.0,Low,High,High,Key Loyal Customer
149214,83,5,49560.55,45963.0,44141.0,26439.0,High,High,High,Key Valuable Customer
149216,255,4,79588.76000000001,34438.0,40491.0,34994.0,High,High,High,Key Valuable Customer
149217,137,4,59239.450000000004,42649.0,40491.0,29644.0,High,High,High,Key Valuable Customer
149218,1314,1,17131.44,2941.0,1.0,11490.0,Low,Low,Low,Lost
149219,611,4,201883.81,20382.0,40491.0,47560.0,Low,High,High,Key Loyal Customer
149221,984,1,8703.42,10062.0,1.0,5665.0,Low,Low,Low,Lost
149223,339,6,182565.8,29783.0,46492.0,46767.0,High,High,High,Key Valuable Customer
149224,104,2,24015.17,44810.0,22924.0,15273.0,High,Low,Low,General Potential Customer
149225,638,2,53355.369999999995,19168.0,22924.0,27786.0,Low,Low,High,Key At Risk Customer
149226,573,1,17060.08,22256.0,1.0,11451.0,Low,Low,Low,Lost
149227,580,3,205070.54,21871.0,34108.0,47680.0,Low,High,High,Key Loyal Customer
149230,1220,3,56186.19,5602.0,34108.0,28653.0,Low,High,High,Key Loyal Customer
149237,893,5,121023.93,13096.0,44141.0,42055.0,Low,High,High,Key Loyal Customer
149238,150,9,284625.72,41984.0,49335.0,49344.0,High,High,High,Key Valuable Customer
149239,132,8,259240.84,42955.0,48833.0,48993.0,High,High,High,Key Valuable Customer
149240,149,15,378249.05,42071.0,50131.0,49937.0,High,High,High,Key Valuable Customer
149242,626,1,30661.14,19658.0,1.0,18658.0,Low,Low,Low,Lost
149243,179,1,16849.08,40150.0,1.0,11331.0,High,Low,Low,General Potential Customer
149255,1271,1,1502.72,4293.0,1.0,342.0,Low,Low,Low,Lost
149257,179,2,26995.350000000002,40150.0,22924.0,16875.0,High,Low,Low,General Potential Customer
149258,468,1,4546.02,26521.0,1.0,2361.0,High,Low,Low,General Potential Customer
149261,467,6,115599.03,26547.0,46492.0,41378.0,High,High,High,Key Valuable Customer
149262,975,2,47583.7,10499.0,22924.0,25697.0,Low,Low,High,Key At Risk Customer
149263,438,2,73075.35,27327.0,22924.0,33436.0,High,Low,High,Key Potential Customer
149264,648,3,55240.42,18461.0,34108.0,28337.0,Low,High,High,Key Loyal Customer
149265,489,2,39583.65,25820.0,22924.0,22671.0,High,Low,Low,General Potential Customer
149271,226,7,86661.35,36462.0,47928.0,36565.0,High,High,High,Key Valuable Customer
149272,1219,3,89007.88,5649.0,34108.0,37067.0,Low,High,High,Key Loyal Customer
149273,428,4,113261.28,27592.0,40491.0,41057.0,High,High,High,Key Valuable Customer
149291,246,3,85632.07,35123.0,34108.0,36347.0,High,High,High,Key Valuable Customer
149293,152,3,83176.44,41802.0,34108.0,35812.0,High,High,High,Key Valuable Customer
149294,485,6,49084.07,26098.0,46492.0,26256.0,High,High,High,Key Valuable Customer
149301,256,3,144913.84,34352.0,34108.0,44354.0,High,High,High,Key Valuable Customer
149302,156,2,44333.95,41522.0,22924.0,24517.0,High,Low,Low,General Potential Customer
149303,241,3,57946.25,35471.0,34108.0,29238.0,High,High,High,Key Valuable Customer
149304,7,4,29878.02,49596.0,40491.0,18277.0,High,High,Low,General Valuable Customer
149305,581,3,126564.76999999999,21769.0,34108.0,42652.0,Low,High,High,Key Loyal Customer
149306,279,2,79512.6,32398.0,22924.0,34975.0,High,Low,High,Key Potential Customer
149307,229,2,106487.58000000002,36193.0,22924.0,40106.0,High,Low,High,Key Potential Customer
149310,952,2,42684.25,11196.0,22924.0,23906.0,Low,Low,Low,Lost
149311,590,1,8321.42,21314.0,1.0,5375.0,Low,Low,Low,Lost
149314,218,1,116090.0,37056.0,1.0,41439.0,High,Low,High,Key Potential Customer
149315,592,1,4086.16,21225.0,1.0,1984.0,Low,Low,Low,Lost
149316,245,4,115486.63,35221.0,40491.0,41365.0,High,High,High,Key Valuable Customer
149317,411,5,120510.29,27959.0,44141.0,41988.0,High,High,High,Key Valuable Customer
149319,15,6,172083.99000000002,49065.0,46492.0,46232.0,High,High,High,Key Valuable Customer
149323,994,1,3269.68,9727.0,1.0,1351.0,Low,Low,Low,Lost
149324,639,1,9110.22,19077.0,1.0,6060.0,Low,Low,Low,Lost
149333,1312,1,12633.98,3017.0,1.0,8683.0,Low,Low,Low,Lost
149337,539,2,35396.16,23817.0,22924.0,20844.0,Low,Low,Low,Lost
149338,677,3,80483.51999999999,17529.0,34108.0,35255.0,Low,High,High,Key Loyal Customer
149340,590,3,42317.32,21314.0,34108.0,23763.0,Low,High,Low,General Loyal Customer
149341,163,7,305096.74,41093.0,47928.0,49529.0,High,High,High,Key Valuable Customer
149342,4,3,52350.58,49819.0,34108.0,27451.0,High,High,High,Key Valuable Customer
